CUSTOMER_ID,SUBSCRIPTION_ID,PLAN_ID,START_DATE,END_DATE,MONTHLY_AMOUNT
8c8a59180180b564d32c22932982cc185a7ecaeaa2b5ab10a3d07da179f4a78a,12cbdf35783806ff79cee21a346a9e0f2b1b24b31085dc64bef6987c99b18760,app_pro_12,24/04/2020,01/01/2050,126
00b887c61a4cf7e4b3bb7ba0414baa7222577ff8b18290fcccf5723168498ff5,0a6b0d277e52598e53e73c41cb0a64900aa39a9f595bee26c08bc4b8b06ec72a,app_notary,08/09/2020,01/01/2050,264
192e1c965d809b2fc65eac259c033359ffdb5e8c5985ee8c9ef66c26298e64ff,44dd98c30b2745156f5f9dd179d15b8ff6fe24792d98ac2339115ff21def3927,app_enterprise,15/03/2020,15/05/2020,95
0e5c2392bad0f919dcd99f39c13f7df90f338c48fc97600c1b4f9bf3f38d19f2,c054a9624ced763a9c6118ee7798903f99f46965731d1df783c246de231b05a1,app_corpo,18/06/2020,01/01/2050,264
c16320b529797134cf781c712804f6e88e40a097cd7246be241bea12fbd717bd,131b47c37b8c3afcb7b432c69a34ab328a48f5f0734a25f0fdeb95b742c930c9,app_pro_12,30/08/2019,01/01/2050,126
5bdcaca760a871553c9a7ae07c283d47edf4df754721ce4f6cbdf3a20dc66f4e,564aeabf4c200340730e0922727b223d62622efdead5c2d8e717e4e442aa416a,app_enterprise,19/05/2020,19/06/2020,95
d55d3ae93b336d6623a3982690ce49eeda36b82c8bb9ab774ab92d8f45421e64,f3ec851ad535f1686e65194039339995747a6aa0b6ed4a01d2a4249d94236954,app_enterprise_12,08/06/2020,01/01/2050,158
9906e3fea8974dac6a7712be8484817e74f3d4cbc11f116f06fd74e40684bc58,9212deeaa1ab19043f345032fa83ab28303bc7a58a7c814e1799e2ba6949ace0,app_enterprise_12,02/09/2020,01/01/2050,79
dd63968f9bd0f395d9078015446ad848f756fe519f4524799323e1ba5c1c1566,cf79ab6818a1ec7ee7a9d7b68db17465a302d19c487c68b56f6f39e7371c0e46,app_enterprise_12,21/04/2020,01/01/2050,79
9f27afdb234d264bfbbf038d47a5e14f6996710418a495fba7a5a1bc86bc674a,5ad9332e4985efa24c805d696e791e85df64e1f175c75ecb8129339d84995f29,app_pro_12,10/07/2018,01/01/2050,126
7e9df6300fe341aaee1f1df8e5c7bc6d06c149de47945ce72677d26eaf19ba90,b27f4c3c45932715bc3683f4647f6ce07877ca7b2456124aa547bd7a20726cd2,app_corpo_24,15/02/2019,01/01/2050,354
a2a6850a3b50322d8d2f0cc9745c71aaad75ad513664a9924715b48d9c16cc2e,4a79bb22f60dcec4aed165e0e935fd3f6ace87c756bc999865980961f193c836,app_pro_24,15/06/2020,10/09/2020,1131
6d98da0d1486fac465ad6da061888eade716af5dde5f6ea111b2949eedb23511,a648b3987e299389b47d6e371ef086632bfbce8061fce03eba0f94987e72dbed,app_corpo_12,14/05/2020,01/01/2050,220
e13018e200a14bbeb3ae5b3f74e54fb3964efb7be33b4139987b5751a735e2de,e1d8fe1224ac1c8c13e923576216a779bfaa9b89054879ed6715fc74f8631e11,app_corpo,11/05/2020,14/05/2020,792
921ddb2868b856cfb7f31aa42a39c03c7826b5d8ae7f806622d3ef133658e318,e7527dd639906682233709565a5a83206c964c5078e37f19925a817d8c60200c,app_notary,11/04/2020,11/09/2020,264
9bdbce1ab9abb3341aa546a704b3c9ebc5452d19c3c3f951d74664ae30bdcf0a,19f8bf7fba315196f44277da70d568afa99e59eeca2457c328584aac179e7c58,app_enterprise,25/10/2018,01/01/2050,95
0f65987c105de658a26ee1c2dac87f957e814b3f5ef19254ce3239f314fa0972,318a32d50795cc92e50b037f03db062a92aadfb0ee74b2b54b8078ed6e9f1571,api_advanced_12,16/09/2019,01/01/2050,158
c7af86fd9704bfbc1e8ee566e379affb504fa3c768b82b3d7fc0caa4e383b9d9,ee6e9ea81fab2f140fbd4de92b427675ced265def3ff6ad46412b88550aae68a,app_enterprise_24,29/05/2020,01/01/2050,70
3f84567e583b8a79c6e79f99aec897bba80a53a007ae1c10ba38f39aa940c930,092c7db05d0758f65dceed86fa36c5813043377af4b54c284df59af529763553,app_enterprise,17/12/2019,01/01/2050,95
dfe014a2b179d550f106aa616d4d6b1641d92e76bd16e4608ada749c9e17a3f4,f03c8f48fe40d4f89ed0d6396ef197f848ce40d3316ba0b3da79a0466a4939b7,app_pro_12,08/07/2020,01/01/2050,3519
d87aafc5348608783328a30d7846c146d63cf73094cec73e88ed426b6c471a2b,7bad843b9d5b6f324da377a1bd8b47170157b47b2d221ec8624f6047517d1b3e,app_pro_24,28/07/2020,01/01/2050,114
08e2734740ae896fe7b4efdd7a1f0bb4e26eafc8b395eff80630d06c97dcba73,2b287f2b62c293b6f6a5416b6cb23c598681beddfacaf90d7a46e2541c3a6066,app_corpo_12,02/06/2020,01/01/2050,220
8e27fe8cf4a87d473d23411a91d7ef6bb94426cd1f6c8b7d2d2febec75d3515a,54c2a6c2f6acb277a80e1bc833768d037185f3b087c348d72557b44dd7927c3e,app_notary_12,23/04/2020,01/01/2050,220
b86254dbf803b8fce6c66d10c23a464aaf952aa8c463932c12aa7375efed0309,eb26558c296c89c292cd1ce846644e22c259fad6f2a99ec162f35f20b21e913e,app_notary,28/04/2020,26/05/2020,264
3910b1415cc5ea35fe71f32033745a85c43867fd3e29f9956f35107aaf1ab34a,a122ee19805e1dd24913f3d63d1a584a423c2d1f6cb8d99b5968e2fb2d2c0f98,app_pro,04/05/2020,01/01/2050,151
7b292bab43a56c5c9fbecd553ac2532ce1db15e08ec2dedcb52f95343d5e4487,d31095b763b400e7da135417cdc59995a85ce20a3a03694fbdbf822cf4fea77a,app_enterprise,22/07/2019,01/01/2050,189
9eee21d52d47ac475a7e186303bb4250587462356b331238eebc49ce7f84d7e1,0b57e94a770a4e7affb64503cd802ca71982ba54b552a5deb48cf32866620a85,app_enterprise,05/06/2020,05/09/2020,0
16ab31fdd48d8e8e4581c8f286e3f2056fdfcc482fa94ad5dc84b13ad9f9868e,8adb4a0995c980a0c5475609f5e416dc3fd2fb92ba86c836d5c3a81bfce3b2f8,api_advanced_24,02/07/2019,01/01/2050,158
d4bd2d9d915d92c83037e409dc74fed53ef9ca3abf5912239e7c792cafaf1a1d,fe8cf76a5bf199df81547f80019547416f50c53a761c65b564f96520c17f1ccb,app_pro_12,15/07/2020,01/01/2050,126
1b6b0838734e04fbb3b5219134ee60ef2640d28a7853c0ca73f49c045ea41ed5,e65da0127290e31ad8b73aa1162b422f31f20c3f6dcde21de6d84da13b9b832a,api_advanced,26/04/2020,26/05/2020,0
76ddb937aadc3df1041a26fc80b9135d4f3569046e160bd66399cd2bdf8eba12,3e9f63bdacdd44b53b937c7bfff41e4b262a5dfefaff165201adc23d2c94cf6a,app_enterprise,05/06/2020,01/01/2050,95
52bda8430f86e8cfca0ee8a7df954dcaf649e4d924cd5f5490ea8df9d572382e,78da3d02762d60453dcaa6b6a3ba3298e33229a9d6a67ffcbcd204b9480f7b36,app_pro,20/04/2020,20/06/2020,126
154742c666ce0901ef52dbe13a0e4c8f1ab02c16b261d1de01277213490403ac,babcde53075b3a0e0d58c1d51f9bed6944887f33c08c8d199f741ef0ef03edb8,app_enterprise,20/03/2020,01/01/2050,95
17dd23f3c11100795d5635cbdf8fc39e166b1535bfb792ae25de263b57e4aec6,6442d0b0ca4c6814445e749fd96fcec731a96dc3bfea4144e521e76776370b0b,app_pro_12,08/06/2020,01/01/2050,57
2c280c3442f788bf563abf5068c45d36ccffc98b05642b3b5f1f910307d5c16e,06f158708e699d4ff3ffad65293e30bdccec282884b09d9e74400d03548c30a8,app_enterprise_12,26/07/2019,01/01/2050,79
7f1d63e389026b411ddf31462c543e127e7fb799f0381ee42e5617a41c14970a,95e27771b8004b1434a2906c694e53478eba16675225ca3efe77702c10cc2421,app_pro_12,25/04/2019,01/01/2050,1336
103448f3cc023e006398ea7fd667bf0d4d571465d795a2572ccfa95ec8dad039,ff17cd45d99542ae52bf1794403c4cab2e415ae633d079cf1c4cef794dfa61df,app_pro_12,18/05/2020,01/01/2050,126
69d5dcda6fe2326d378ef8abc78fdf3d094c276887358fec2b6e8d99bf760db2,132a044908903e53ac62868731c146bffa8298ad127eb26f57752f149c61d129,api_advanced_12,11/05/2020,01/01/2050,158
f59066b249dd4f43dfb4a5be344ff81e6edb4c6a70be3e128d71b9dbd6225ae2,1830dfec681079ba575e0818761d821f9ea790af65c8dc5a9637a1220f396aaa,app_pro_12,18/09/2018,01/01/2050,126
d44f471e24da276b3cc7c9b742577782d70f85ff168803cf6786ab8510eabcd6,34f875e8040e6795b6127231d929a2244d0e184584491ad5e5743e92d2079983,app_pro,10/10/2019,01/01/2050,151
ff2f86807c4c2054b2a6048fa6f7ca609d54376bb4ba96e4ebeabb1f6ef4b33c,4f5188e8d9398f3580c08af80873bd2bce9930c3aaa8ccc52cd6c544c5010487,app_enterprise,26/07/2020,01/01/2050,95
e08763d88bc3d378906c25b5a7b8bf0cd45b5ee595dd1c7bc6ef2b141f1ac2c2,92326081e0cc2403159b8a0bea65ad2e960056914c84646da398ab320ad75255,app_pro_12,31/05/2019,01/01/2050,1257
adc3d1eeb6998261da0c3910d0cff1b16fea1733bb591f1cefc324138983bf39,b6ea7b0e04bd0481e0c040f49eb99ef1b35bf9cd264c9ac0466347cce34ce89e,app_enterprise,15/09/2020,01/01/2050,95
31fcdef5b7bb4f1d5a011a6922c8b3f10a7e65bb7bb979e5d48b361b151543e4,1a4534e56c02422dbea7b6e635f1b9083a3db17c18947c67a725fa2fd920ff59,app_enterprise_12,06/05/2020,01/01/2050,79
4984b6496bb1613df3b6404805a3ac517d73b6bea7c2df4e85327390d7b2014e,5fc2c328646993204895345210ffe8867c9f513ce97efd883af7c984b12889f8,app_pro_24,28/06/2019,28/06/2020,114
07962d5d81d95afd238628164216543354bc45ac56acea52292548ebacba2c26,f13fb1cf652ea079f4cc23e88aaad1881eec4aeb22da58a2bcf1ac4ce0eebcf4,app_pro,24/06/2020,03/08/2020,453
19353a8ca48c4a4e73962c752ae896a4f2624a59257aad5a62a70d82b94fdd43,9e6956af4006c5f6badb12dd0b5bffec840ea2f4ae1115eb670a79fac82172a1,app_pro_12,16/07/2020,24/08/2020,126
0f4d7ec1178acbdeed73f9ae295bc14b8a99e24e55c265b5e5493880f2eebb03,cdcc5d3f2e80306117ccbf5273ada2a3f04bae72d69a03e678d3a1ece87d0cdb,app_pro,26/12/2018,01/01/2050,151
7cf00f7bf2b4900565371efba49d2e537d54056b7a92228b8ac69c475bc9de48,c62a495f3ffbd381847985cc9ab5f43a427d5e794eb10a84cb600bbfd78ce292,app_enterprise_12,09/06/2020,01/01/2050,79
7f779b3e7ed75bd88a0de1b0dfbb78d2a003527624519357cfc46f07f264f89f,a834f6b35a55568a1dcab0b8efc766bcfa2fcfa450f6c4f64159d0450b6e6b54,app_enterprise,14/04/2020,14/07/2020,95
72f76aa2472297b219b403f4969faa310413349ed81d7f3b22c94858326bf7fa,c73e319b154520af689c7c2f72c67b5f2953b88f50bedefecc9a7d2c1acb231c,app_notary,09/04/2020,01/01/2050,264
f70c1b55e937b34ea21f3b9bf81ea993a1092e07cab29c52413e1ace141621cd,33b97c414ef4d76013302592c84e43b19c9864351bf9762882745823c4a9ff29,api_extended_12,18/09/2019,01/01/2050,312
80c463c50bcd9f5f01a7383ed63e7cddd8f6f45234b4ce7be2239509b48da472,7b1dca0d48e7140c0cc777621743fc7ae68ee8d8ec7ca9de1daa48101c507bb9,app_enterprise,20/04/2020,20/05/2020,95
365119381acc62a65f159057ff2547a396d3fab860a2a4bf4276f34871178f87,8d0f928c88c445bebfeac4424c27c090ca91dd9d8d7c9afab761fd9a6a8e6838,app_notary,08/04/2020,01/01/2050,264
bd88d8555314f0d9012a184ea7eff87a5ef33b425f02bed7f33b888a94e13e5b,ce598d842cc648942e9d0294734e609eb93d7674903189def7702edf4aa4f3d7,app_pro_12,02/06/2020,01/01/2050,126
a589fb385c31920b8ff6adb3796042b844516daec975633f20d37b36dde38184,cd3ac2872130776cf7a32dfed06eee0f8e48c00b6d9a7b2035a6e0da84d894e6,app_pro_12,23/05/2019,01/01/2050,252
95f918b5ca62a863aad4591873ba1610371d8e6c8ce2c67114c8853d33dbfe19,449976b6699d182264ac747df42b58367b61dd636a77633deb7bf87e24b0a100,app_pro_12,22/04/2019,01/01/2050,126
ca87938f010557748473a2800ba79e55cc0a38f5bf1494ffa28f7d28d8a615d1,01002b81fade3a9ba2553f84f4030af7548567b389cec7a1de386ea1727930ea,app_pro_12,07/03/2018,01/01/2050,158
6a0b3a13d0f9c64eb6c4ba73639c68499967d80158db771688391687b9e24472,d4490fa0d63f9ea09e9462116cd1793ff618ec47b44e5669b3b71f1faa90d495,app_enterprise_24,18/06/2018,01/01/2050,70
a62f504d5d97deacff61ebddb97d510faf6022382c032649fa6044b86c22e84d,e161a3c73f7dbaa5e2bfe0df798802932d42af2f3a9e5778e849f8641f23dffc,app_pro,16/07/2020,01/01/2050,453
a0b4d53aea6f64d3a851630f1d0a03cef55117b43af2681b5be5f950d7df1e15,afcf3a68ffc4863e9bdd03c6db11e12f738811fbf1222b6d6de1fdb450ecd579,app_enterprise,08/07/2020,08/08/2020,95
c4cc15206cc4591bff9837ac42ccf8eaaad2f3d10f05106e5a43a4a7923e8e72,898553a7f515b4ae3afec2c04b65e918fffeb3df98f28a7fce90d4a98e9e29da,app_enterprise_12,09/05/2018,01/01/2050,79
fab6fe9ac2a39ab54c502a84e37d2e8e8f0768efcc7edeeae3959e4e32aee1cf,2a1d21584cf0b53c3bda5a50d3e1f1b38ed116a2e2556cb18d4641fec2a26506,app_notary,16/09/2020,01/01/2050,264
9f4288139d100875b87adb938ccc6eb08b31a57e1d0dd965d43c6577bb7f63fa,45344f05e964d54c54dae95d1016e747d8f93f0ff685ed94751eb5b55152b444,app_enterprise,30/04/2020,30/06/2020,95
9038d68d1cf8cca93960e689544ccd59c38694044219a360509456e53770f7f5,3e260f15ce0c916cb181898421c96ae48308e475c45a8082c3740406e8e88344,app_enterprise_12,19/05/2020,01/01/2050,79
5138e042a03b7611d99cb6d439d0f1ff411927ec4de082bcc5055a63ca4534e0,73922b6c10eaaed8bd320729bbf896b83bec406f9a3ab9ea2cd7cab3f9990574,app_notary,26/03/2020,26/08/2020,264
be2e70c6d260eb054d33e81042f2ce2f997a82b1595367f4d092d2d28d4d628b,ebc78b46b36fd6e9b13681e07b926bbd8bc0aaa6ca720efb842b4ee80fdee202,app_enterprise_12,08/05/2020,01/01/2050,79
bb3e5fe8ea0c67d70867eff529a3ba11bc4fef8fae3c5272b33ec664aa2ddecc,2fd999be16014acf1f27230faa317b380cf0683a5e75abe73e1e205e4fe55c71,app_pro,25/05/2020,01/01/2050,302
865c7d773afc2c97a83d6b774d910eea25820f7d9591295c033006f665a9ebbf,52e4c0ea7c31e590effce7581fbc92022ce71321c1a61638beaae1fa9d7dcad7,app_enterprise_12,22/07/2019,01/01/2050,79
7041252bfa263f1ef472d201648eb99fbf7863aedfa6da675fc77710e2508f9e,828351adb41b601d95a9e6b352e04c73002fdf3e6269268341d5d98753a50622,app_pro,03/01/2019,01/01/2050,302
d10de1ada06f3fcf2c9c63a20604dcebb27693d9cfdbea00a3fdc57f39e4a2af,1e01299b49dd7dfb5994f893c44a0be95c4a8c8ad0a6b3c388c2962ab93491d5,app_corpo_12,26/05/2020,01/01/2050,220
04536f234ac7d9141b0e91b428acb06b08497cedcbc0f082bbf2e822b30d13b1,8f9f9fbaf7c723f4a9660f3842257a66ce39570d58f33a52606dcd3ccc4cc1e5,app_pro,18/08/2020,01/01/2050,151
90da4502b44beba76becad843a645f936f73495bcb963a485ee1fcb457ba0168,b98ade68f7182def2f379a03bf4ffd49c9b55fcf20fba1fe07ecb03860fb9230,app_pro_12,21/06/2019,01/01/2050,126
5bb1fbbecc6723b9d437cf20d0faef9aa6a2894b5391f28b776a007160bd8020,632c7cb47eaf44f89a58ce0cb32ea9ac15eef6cf89a9e10accae53a8b5ec4093,app_pro,23/06/2020,21/07/2020,1207
a6973bf49aad4464faf30e98b917481980f88e1c8c76aa6c640ca77e4b05325b,15d2dbe21997270b63d358940a459e70cb6b38eb755b88019967d35c2870bcbd,app_pro,09/09/2020,01/01/2050,151
c91cbe45f40f78ce912a116fddb942d26caeda826375c851d188426027fc5ebf,70142ea3334dc2fc43b076ba4168b97280b15b588ef26bc60ca5d24c14a4fdeb,app_pro,09/05/2020,01/01/2050,151
eb81a31c265a46875fbda6300bbc4951b1642b041a978786f933dbacb6062311,1a72149103dec82ec652102a89d819db662a182623982b4ae22c1a5433e02b6f,app_enterprise,29/03/2019,01/01/2050,95
6f003f521d4c93b787a704a02ee1f593804274db2292c62a16d9f6a5658e60f0,e62ebb9828e7f6dd03bee64e52e98e4cc6101f2f486c468072ca09050377fdc3,app_pro_12,05/05/2020,01/01/2050,126
d3d269b257b5f5410c6d169836e7bd48ecd2f1c75c36399d63f972439845f1b0,2309730415b48ac070bcd99829fac70abb77b8cbca997adadc09e4b51c135865,app_pro,20/05/2020,20/06/2020,151
7ce3f29f3c49a013dc649bdcb21d26642a8b10f7c6699f1204df028cb6622c7c,dfbc45efff9bb4953a4976d3286baa9fd3e92ea82b932ad462bb0745c88370ee,api_basic_12,16/07/2020,01/01/2050,0
937ca5c40ffd3c8f230e063f49aef585f8d76cb320a64ee4e3d3de22e5327f1c,ff6285cc7e642f5270c6ad18465da3cde90c3253b9eb70d2d6f8162cafbb9ec6,api_advanced_24,20/05/2020,01/01/2050,142
4ea5255b168121b57b3f8e25ad9fc635618072e027680d480c02079f9856d766,f0120e844e4f42c9d122420e4db7840b553debb646312bbb3364d241927855fe,app_corpo_12,30/04/2020,01/01/2050,220
98b8924bac23415fe68ef8077255788a1c6a7e2a06acf934b900ae1a57d61e45,306bf63937dff20e4e50615f623e646b5a65a6fa11cb36e88584ed5c98c59f8e,api_advanced_12,02/07/2020,01/01/2050,158
83ccc6a6c791a82dc55d7a8d7282b2f3e9b86a7d0df62cfb031963de700391d5,fcecb4e926fd26474844ae5fab0a5528eace59aadaccc52962bebe52c3f49a7c,api_advanced_12,06/08/2019,01/01/2050,154
1bff377ee7946caf4c3b8908bc5ed86e71f62cb8fb69781bcd45943e8281ae8c,f29b74b0e2742da8665ca86c5b6939b847fddb62b9a93e5e84a7650781d4552b,app_enterprise_12,26/07/2018,01/01/2050,79
b4d7409559d368e12b9c60b3c19c0e4b22261256d330c2d5d17c79ae77aae30e,ddca804ab3b997fdbeaed529c8167fd58ad9bd4947e5dd14390162d45870fb7c,app_corpo,02/09/2020,01/01/2050,264
3f250ad66b8271a7c139e6dcd17fbbfd6f302e6098b5d400bd3efda860922a4c,d787ec704c8c2222e387f728bd6dd0d0a8499039fd6aa0c3eb4ca948a3f39358,app_pro_12,19/05/2020,01/01/2050,114
cb7f06f3c3c9e41197ede98f3495ed46823cd34da2b95772b63a2feb98d9383e,f600ebae590dd81720d2d37e8fc0abee60a573b4ab87ce2514f28aa0d7851f60,app_pro,27/07/2020,01/01/2050,453
fd34d33095178d95333f085bd9b08979f86d761980dd1dc6e19746d8190b3ab1,827223b818658ccd391a2421ca0ef340fc3db48a182f06ccd8988c551b3fcbfb,api_advanced_12,29/04/2019,12/05/2020,154
57dd52bb5f3c70b026b37e53ec481b6cff604e657ea2633e5593647cba467254,e046a8875a29595ae55d1ca3981348973502eed73f3a6fa27b39b104f5d475bd,api_advanced_12,24/07/2018,01/01/2050,154
676a29f1b680b0d3853fbdf4144a740ba96348f5a1f53a521a8c186607141fed,8825ded7b78b639e14b42dc9459da6a0e214fe41e17cdb048d50470434b8784c,app_pro,20/04/2020,01/01/2050,151
a7d5c08fa6957290ca367ad083e33ba50d175dffefab36ecada185fc1fbee8b0,07112d0969e7562bdc3a2c2df6eb263691c2086456d7dad724c0c1cc1d84a8fe,app_pro_12,22/06/2020,01/01/2050,126
391dc651c0a04fe02aa60342105a1d4478bddb479bde0c392017109f18451552,106a023d129574ace47b7d5df154a096c8354b03078e6b9ca3bf3a5d5d57852b,api_extended_12,28/08/2019,01/01/2050,312
e79c9dfab74388f4a99848a9b53ac6770cef3cddf4b55a54ad3df408d6c150d1,6c421cc84d9a0cf61ac4d9e22616def37eafe6875b0e219f9c243a4b7eec90de,app_pro_12,07/09/2020,01/01/2050,126
9ab527295fde5ada4fd3c7de1410d690c3d58b66406cb61a29978adeac4f9f45,7c360d2f315e6aa39bb5f4c0653bdb4bba942016613eb8aed2800ac50a170b8b,app_pro,26/06/2020,26/07/2020,754
e656f9b63228ca59fe6bda56ae7b3a80c7d23bf0d5fbf19bdf2a096b111da1f3,56d23b3cc436ce7eb934e203dd83d7765d008f4ee3f0e05682e142a1fb5a6221,app_enterprise,31/08/2020,01/01/2050,189
57fe1c01236f4f28f09d46369c92f84c0076d71e0f08c185106fe3ae443c20c7,5b362205f97a2323579ca8dc8d3a2c418a56c5e0a827858f23ef4bec5265eca3,app_corpo_12,14/06/2018,01/01/2050,858
18f1ef52b4585bbf89dd864c28f06dc071cdc73f0dd0b661432ad2c29705771c,221e7c7fe109cb83333369b378d622875c3b520626983b8efc3727d42d4a0217,app_enterprise_12,29/05/2020,01/01/2050,79
a5b5ad5b510284d1eec27f155a2e9ebd49bcff1ffe8bef2b21b9ab617fbe1b27,f94d34430f2ff0d3cbf846fd78701a6ebb621fd06ee57107cb026d33975ac231,app_enterprise,07/07/2020,01/01/2050,95
509a559c797ade1b85e9bcd28bf40757ce122cd578789f64282c51c14015db88,f9b38d0c72c1b2f0b97ec7212ffee73711d337f2c8c83a19b1e907cfff07f1d6,app_enterprise_12,28/04/2020,01/01/2050,79
30646dd4f63ae359fb5207aece3f088a3637a89dd6be99ecf4844e368a3da96d,f26cf526bf20ca250d28168ced803188997702d646f7d805cf856db9ea3814a4,app_pro,31/03/2020,28/07/2020,151
105a2600369d31aa024e9b75028bfd780c1893398393044e72771f5be44fc597,8ed57ae649bf3b99187476f990b9ee8c852e4274343d8a374853809a69044ba2,app_enterprise_12,29/05/2020,01/01/2050,236
73205407a92eff3e6b5395a434665c0ece0cf5dfd7a6304c2a59bfbaedd5af2e,5f7d09bd1cdf120c92f16d7a7a10793d06de1d1097e9d4f8ae48d8eac931196d,app_pro,13/11/2019,01/01/2050,151
7d5bd5433f98dacb41a39462545ae01d8fc4ce0135b7d299849413739c12d152,9c383af5929a8e17fcebd7c696768230a5db75d603e868bb91665833494a5ac7,app_corpo_12,15/05/2020,01/01/2050,220
a2aa441abf41db7de053272d37a421e0ef478e83016dc2da6ad2bdcc3a870272,a9864f6335a3bb34f053d9db9f147f120984f38fc6e2f674ffc224a4bdf5ce5f,app_pro,28/04/2018,01/01/2050,95
021d12aaa421aa579be03f11707ba5af5a44beaccf0f27fd85adbb3156d57182,5d44e8ec516e0e389ee39a93782ec7904e2f5c4292b2e5bd3538ddaf6ce46be8,api_basic_12,03/06/2020,01/01/2050,0
7acb2a99eb1f696f94dd5808e40467d780405708304ecdd9c1b3805e59340986,06a48c3f7e7c9b9c4984db8196b57fbdb24bc7858e8e8fabfcad707baadfa0c4,app_pro_12,08/05/2020,01/01/2050,126
cde76b5d48f53e1f0d97ad60bfc2a26d16ababd6aa34aab08c32bb4436545769,171873cc36edc864602a24e9d0662cc15ed299af2393c2d92d3832ebc57453d9,app_corpo_12,28/04/2020,01/01/2050,220
e8d796f1c14bc8d4829787236f8ada3e6647a800ae21183d47e5e1c1f9f630fe,95324e01f393f6eb25929489ddebd820292dc599f3b2384f80f19aa774b1ec95,app_notary,03/09/2020,01/01/2050,264
bb05ed7fcdfd3fe0a5cc2a44a8d3072eb5a063dfec49f8cc46554b71be7fdaa7,9940f0091683cabe3b126487fc2d72ab24018110c160b1bcab363a1194ff45ba,api_advanced_12,25/04/2018,01/01/2050,154
1c48c191bbde98968c9b182055c72ce6141559a7cd4660230a9938c050e2abb7,927295ef863b058fc806ac1577ff0219a932ccb0ceafa3affac4efc397e69f60,app_pro_12,09/07/2020,01/01/2050,57
1c9135ff02b6f2c6cde3c143ebe3019ebbffb3f3c2a7507d897e718013503263,bcf68acd4340e0a52761553474074518c9e266debd78074d854b1fcf69fd8093,app_enterprise_12,12/07/2019,01/01/2050,79
c473621d48c7df07c1b29ae9ea3aeb0bc47ae9eb32e92f10f877e3cf586f03b6,b233ea2742e648b3f72b15745d40573f98d668ed929698d47ebb34c432bba5bc,api_extended,11/07/2018,11/09/2020,374
445f84aeaf6151c8753cadd6aa1f851c58ebb41844364c5e071d4162a85e0a1f,e66485f35ae4ecab4a8063a98f6e9433abe60faf7aefd603caf6ecae4baabdee,app_pro,28/06/2019,01/01/2050,151
bd223429cde1eef24fa1378351946d22b021333398812953d847cf299c43bcea,6e9d8b933e8d9d62d6ca768f59da79eb2675ea30c843fac555fb2931401e7fd5,app_pro_12,02/06/2020,01/01/2050,629
bd0c21b42b6832f649c55bd357ff89c58d6525f753612a1ac85855ea86774973,81a8b5d2ce867c715a22193fccf820a57001a66f5cc84a075d81583d4223f620,app_pro,01/09/2020,01/01/2050,151
d22b9986aa646681032ee2455922724b0604300545ecee7c1e3f63ee8ff0e104,4c3e68ef8aa2698d28bd72b881232f7fb2b912f635bddfa230034fadea6e5d95,app_notary,30/03/2020,30/04/2020,528
8d218f7c86fe6db77e525bdf7e25cb9f33572c51f870fafeb88848d17082c476,3424826fea04b3a72c15dedd60633791ad1dd887f79ce9057c2034e548094be1,app_notary,02/04/2020,01/01/2050,264
dd6824060a8baf90fa66abd05c023ef01a266f7fd2be1491f053d22c183a3bb7,cc422a155d8a37e2374604ac672fe4596db9f5b7a962a7d6449b659b4dfea73c,api_advanced_12,23/01/2020,17/08/2020,158
5db087db2f57e90e4b9c976eb203c87244a59edc6f46bd77564b2253413743f9,7e0730a1a8efa8d6e5870f9bc9068a573e96338a403bca247ee939ef01942a03,app_enterprise_12,06/07/2020,01/01/2050,79
3188f4f6170d143ca79ef4c9485eaefdb812a84a780f006aeb0c5cb70f11e0be,21497aa56dce2bc8222283e471462505186f8de85cd01ca88d05501e9c33d743,api_extended_12,15/09/2019,01/01/2050,315
145801994ee641ffaa35544f9f65a4581b64b0d7a6c8bd239752fde420efae62,a4f47dfb2f7647702c4c7a601afcb716d9fc990b211019b0cfdfcaef9b7a8206,app_enterprise,06/08/2018,01/01/2050,95
436f6385b16f15b1355047fe9b8eca14856902e6a735e51999325889abb33f67,812e486575e8cd6c9532ca7156b8f104fec29c9efcdf8bec20fa4e3b96aeaf49,app_pro,29/01/2020,01/01/2050,151
1eb4d9924362af69fcef822936ab9b6d5355015e706e8d252ad16e1347516138,3e60eb619c0ad9c7fbda86540be37c87d2e554d0fae3cfd426ce229c23a94b26,app_enterprise_12,22/04/2020,01/01/2050,79
7548f1e94db91421e26b95c9a4cc083884a8de033a22b4e582ad39f33fafa33c,9cdf9fc8812a12bf4929424906d67687b49434afc5cdd0af35ce5b87188c0cf5,app_pro_12,23/01/2019,05/08/2020,126
8ee38dd9d4b880082173e35127d3b0e376c18cdaee6dacca970a3090f2ec4e44,747d27dedb990534c186f81ecaa56c2f15577c79301b9163d1a07b78095d21c0,app_enterprise,20/01/2020,19/04/2020,95
af118134486c0b2c9b53eb3c42927e752c07c93c6c23c8b0f4337c9c4099c3cb,61767f7ddeb1c9997a38438e6052f5f92cbfa612f07a18b91d106b15aac4bfbe,app_enterprise_12,21/04/2020,01/01/2050,79
6031b2ff157e5c23edd9528c887d5973812521e0e2a0fc95b566f7f4e6fa2834,ddb2d2fe13dee4ab9c5f2aabe2a61cc9de38a563bc479c8592f92a7e8d40a46c,api_extended_packs_24,27/06/2019,17/08/2020,704
